0.000000000000000000e+00 7.980000000000000426e-01 1.009199999999999875e+00 1.090000000000000080e+00 1.094399999999999817e+00 1.075800000000000090e+00 1.058199999999999807e+00 1.039600000000000080e+00 1.020999999999999908e+00 1.043000000000000149e+00 1.121599999999999930e+00 1.133599999999999497e+00 1.145500000000000185e+00 1.220000000000000639e+00 1.332000000000000739e+00 1.444000000000000838e+00 1.556000000000000938e+00 1.538500000000000867e+00 1.502499999999999503e+00 1.497000000000001663e+00 1.542333333333333556e+00 1.587666666666667226e+00 1.632999999999999119e+00 1.652499999999999858e+00 1.656500000000001194e+00 1.781799999999996942e+00 1.876199999999997203e+00 1.970599999999997465e+00 2.065000000000001279e+00 2.159399999999997988e+00 2.253800000000001802e+00 2.348200000000002063e+00 2.403400000000001313e+00 2.452999999999999403e+00 2.502600000000001046e+00 2.552199999999999136e+00 2.601800000000000779e+00 2.651399999999998869e+00 3.034250000000000114e+00 3.617049999999998988e+00 4.199849999999997863e+00 4.782650000000003843e+00 5.365450000000002717e+00 5.948249999999998039e+00 6.531050000000000466e+00 7.113849999999999341e+00 7.696650000000001768e+00 8.279450000000000642e+00 8.862250000000003070e+00 9.445050000000001944e+00 1.005500000000000327e+01 1.085500000000000753e+01 1.165500000000000469e+01 1.245500000000000895e+01 1.325500000000000611e+01 1.405500000000000327e+01 1.485500000000000753e+01 1.565500000000000469e+01 1.645500000000000895e+01 1.725500000000000611e+01 1.805500000000000327e+01 1.885500000000000753e+01 0.000000000000000000e+00
0.000000000000000000e+00 4.729999999999999760e-01 6.634000000000002117e-01 7.319999999999999840e-01 8.375999999999996781e-01 8.786000000000000476e-01 9.226000000000000867e-01 9.828000000000001180e-01 1.070000000000000284e+00 1.181999999999999496e+00 1.121599999999999930e+00 1.133599999999999497e+00 1.145500000000000185e+00 1.233333333333334281e+00 1.366666666666667140e+00 1.500000000000001776e+00 1.633333333333334636e+00 1.608000000000000540e+00 1.559999999999998721e+00 1.547000000000000597e+00 1.592333333333332490e+00 1.637666666666667936e+00 1.682999999999999829e+00 1.737500000000000711e+00 1.797499999999999432e+00 2.044699999999998852e+00 2.042300000000000892e+00 2.039899999999999380e+00 2.037499999999997868e+00 2.035099999999999909e+00 2.032699999999998397e+00 2.030300000000000438e+00 2.069899999999996965e+00 2.115500000000000824e+00 2.161099999999997578e+00 2.206699999999997885e+00 2.252299999999998192e+00 2.297899999999998499e+00 2.689250000000001251e+00 3.288049999999998363e+00 3.886849999999995475e+00 4.485649999999999693e+00 5.084449999999996805e+00 5.683249999999993918e+00 6.282049999999998136e+00 6.880849999999995248e+00 7.479649999999999466e+00 8.078449999999996578e+00 8.677250000000000796e+00 9.276049999999997908e+00 9.899999999999998579e+00 1.070000000000000284e+01 1.150000000000000000e+01 1.230000000000000426e+01 1.310000000000000142e+01 1.389999999999999858e+01 1.470000000000000284e+01 1.550000000000000000e+01 1.630000000000000426e+01 1.710000000000000142e+01 1.789999999999999858e+01 1.870000000000000284e+01 0.000000000000000000e+00
0.000000000000000000e+00 4.729999999999999760e-01 6.521333333333334537e-01 7.116666666666666696e-01 8.071999999999999176e-01 8.710666666666670999e-01 9.145333333333338643e-01 9.718666666666671006e-01 1.050000000000000711e+00 1.161333333333334217e+00 1.150933333333333586e+00 1.133600000000000385e+00 1.145500000000000185e+00 1.231111111111113487e+00 1.360888888888888815e+00 1.490666666666667695e+00 1.620444444444444798e+00 1.595833333333333215e+00 1.549166666666666359e+00 1.552766666666668627e+00 1.640144444444446847e+00 1.727522222222225068e+00 1.814900000000001512e+00 1.840750000000003439e+00 1.829683333333335327e+00 2.027000000000001023e+00 2.016333333333335531e+00 2.005666666666666487e+00 1.995000000000000995e+00 1.984333333333331950e+00 1.973666666666666458e+00 1.962999999999997414e+00 2.057333333333335901e+00 2.166666666666667851e+00 2.275999999999999801e+00 2.385333333333331751e+00 2.494666666666667254e+00 2.604000000000002757e+00 2.996583333333337151e+00 3.559116666666668038e+00 4.121649999999998926e+00 4.684183333333329813e+00 5.246716666666664253e+00 5.809249999999998693e+00 6.371783333333333132e+00 6.934316666666664020e+00 7.496850000000005565e+00 8.059383333333332899e+00 8.621916666666670892e+00 9.184449999999998226e+00 9.776666666666667282e+00 1.057666666666667155e+01 1.137666666666666870e+01 1.217666666666667297e+01 1.297666666666667012e+01 1.377666666666666728e+01 1.457666666666667155e+01 1.537666666666666870e+01 1.617666666666667297e+01 1.697666666666667012e+01 1.777666666666666728e+01 1.857666666666667155e+01 0.000000000000000000e+00
0.000000000000000000e+00 4.729999999999999760e-01 6.408666666666666956e-01 6.913333333333333552e-01 7.768000000000001570e-01 8.635333333333332639e-01 9.064666666666667538e-01 9.609333333333340832e-01 1.030000000000000249e+00 1.140666666666667162e+00 1.180266666666667241e+00 1.133600000000000385e+00 1.145500000000000185e+00 1.228888888888889142e+00 1.355111111111110489e+00 1.481333333333333613e+00 1.607555555555554960e+00 1.583666666666667666e+00 1.538333333333333997e+00 1.558533333333336657e+00 1.687955555555557652e+00 1.817377777777782200e+00 1.946800000000001418e+00 1.944000000000002615e+00 1.861866666666667669e+00 2.009300000000003195e+00 1.990366666666666617e+00 1.971433333333337146e+00 1.952499999999997016e+00 1.933566666666667544e+00 1.914633333333334519e+00 1.895700000000001495e+00 2.044766666666667732e+00 2.217833333333334878e+00 2.390900000000002024e+00 2.563966666666665617e+00 2.737033333333332763e+00 2.910100000000003462e+00 3.303916666666669499e+00 3.830183333333337714e+00 4.356449999999995271e+00 4.882716666666667038e+00 5.408983333333331700e+00 5.935249999999996362e+00 6.461516666666668129e+00 6.987783333333332791e+00 7.514050000000001006e+00 8.040316666666665668e+00 8.566583333333333883e+00 9.092849999999998545e+00 9.653333333333335986e+00 1.045333333333334025e+01 1.125333333333333741e+01 1.205333333333334167e+01 1.285333333333333883e+01 1.365333333333333599e+01 1.445333333333334025e+01 1.525333333333333741e+01 1.605333333333334167e+01 1.685333333333333883e+01 1.765333333333333599e+01 1.845333333333334025e+01 0.000000000000000000e+00
0.000000000000000000e+00 4.729999999999999760e-01 6.295999999999999375e-01 6.710000000000000409e-01 7.463999999999999524e-01 8.559999999999998721e-01 8.983999999999996433e-01 9.500000000000001776e-01 1.009999999999999787e+00 1.120000000000000107e+00 1.209600000000000009e+00 1.133599999999999497e+00 1.145500000000000185e+00 1.226666666666666572e+00 1.349333333333333940e+00 1.471999999999999531e+00 1.594666666666666899e+00 1.571500000000000341e+00 1.527499999999999858e+00 1.564300000000002910e+00 1.735766666666666680e+00 1.907233333333337555e+00 2.078700000000001324e+00 2.047250000000001791e+00 1.894050000000000011e+00 1.991599999999998261e+00 1.964400000000001256e+00 1.937199999999997146e+00 1.910000000000000142e+00 1.882799999999999585e+00 1.855600000000002581e+00 1.828399999999998471e+00 2.032199999999999562e+00 2.269000000000001904e+00 2.505800000000000693e+00 2.742599999999999483e+00 2.979400000000001825e+00 3.216200000000000614e+00 3.611249999999998295e+00 4.101250000000000284e+00 4.591249999999995168e+00 5.081250000000000711e+00 5.571249999999999147e+00 6.061249999999997584e+00 6.551249999999999574e+00 7.041249999999998010e+00 7.531250000000000000e+00 8.021249999999998437e+00 8.511250000000000426e+00 9.001249999999998863e+00 9.530000000000001137e+00 1.033000000000000540e+01 1.113000000000000256e+01 1.193000000000000682e+01 1.273000000000000398e+01 1.353000000000000114e+01 1.433000000000000540e+01 1.513000000000000256e+01 1.593000000000000682e+01 1.673000000000000398e+01 1.753000000000000114e+01 1.833000000000000540e+01 0.000000000000000000e+00
0.000000000000000000e+00 4.729999999999999760e-01 6.310499999999998888e-01 6.690000000000002611e-01 7.389000000000001123e-01 8.522499999999997300e-01 8.940500000000000114e-01 9.433499999999996888e-01 9.950000000000001066e-01 1.099000000000000199e+00 1.196200000000000152e+00 1.138199999999999434e+00 1.145500000000000185e+00 1.226500000000001478e+00 1.348899999999998656e+00 1.471299999999999386e+00 1.593700000000000117e+00 1.570850000000000080e+00 1.527250000000000441e+00 1.558250000000002800e+00 1.713583333333335901e+00 1.868916666666670778e+00 2.024250000000000327e+00 1.996249999999999858e+00 1.858250000000001734e+00 1.956060000000000798e+00 1.934540000000001925e+00 1.913019999999999499e+00 1.891500000000000625e+00 1.869979999999998199e+00 1.848459999999999326e+00 1.826939999999996900e+00 2.020565000000001277e+00 2.244924999999998505e+00 2.469284999999999286e+00 2.693644999999996514e+00 2.918005000000004401e+00 3.142365000000001629e+00 3.529156250000003325e+00 4.013406249999999176e+00 4.497656249999998579e+00 4.981906250000001535e+00 5.466156249999997385e+00 5.950406250000000341e+00 6.434656250000003297e+00 6.918906249999999147e+00 7.403156250000002103e+00 7.887406249999997954e+00 8.371656250000000909e+00 8.855906250000003865e+00 9.379625000000004320e+00 1.017962500000000858e+01 1.097962500000000574e+01 1.177962500000001000e+01 1.257962500000000716e+01 1.337962500000000432e+01 1.417962500000000858e+01 1.497962500000000574e+01 1.577962500000001000e+01 1.657962500000000716e+01 1.737962500000000432e+01 1.817962500000000858e+01 0.000000000000000000e+00
0.000000000000000000e+00 4.729999999999999760e-01 6.324999999999998401e-01 6.669999999999998153e-01 7.314000000000002721e-01 8.484999999999995879e-01 8.896999999999994913e-01 9.367000000000000881e-01 9.800000000000004263e-01 1.078000000000000291e+00 1.182799999999999407e+00 1.142799999999999372e+00 1.145500000000000185e+00 1.226333333333332831e+00 1.348466666666666924e+00 1.470599999999999241e+00 1.592733333333333334e+00 1.570199999999998042e+00 1.527000000000001023e+00 1.552200000000002689e+00 1.691399999999999793e+00 1.830600000000002225e+00 1.969800000000001106e+00 1.945250000000001478e+00 1.822449999999999903e+00 1.920520000000003336e+00 1.904679999999999040e+00 1.888840000000001851e+00 1.872999999999997556e+00 1.857160000000000366e+00 1.841320000000003176e+00 1.825480000000002434e+00 2.008929999999999438e+00 2.220850000000002211e+00 2.432770000000001431e+00 2.644689999999997099e+00 2.856609999999999872e+00 3.068529999999999092e+00 3.447062500000001251e+00 3.925562500000001620e+00 4.404062499999994884e+00 4.882562500000002359e+00 5.361062499999995623e+00 5.839562499999999545e+00 6.318062499999999915e+00 6.796562499999996732e+00 7.275062500000004206e+00 7.753562499999997470e+00 8.232062500000004945e+00 8.710562499999994657e+00 9.229250000000000398e+00 1.002925000000000466e+01 1.082925000000000182e+01 1.162925000000000608e+01 1.242925000000000324e+01 1.322925000000000040e+01 1.402925000000000466e+01 1.482925000000000182e+01 1.562925000000000608e+01 1.642925000000000324e+01 1.722925000000000040e+01 1.802925000000000466e+01 0.000000000000000000e+00
0.000000000000000000e+00 4.729999999999999760e-01 6.339500000000000135e-01 6.649999999999998135e-01 7.238999999999999879e-01 8.447499999999998899e-01 8.853499999999998593e-01 9.300500000000004874e-01 9.649999999999998579e-01 1.057000000000000384e+00 1.169400000000000439e+00 1.147399999999999309e+00 1.145500000000000185e+00 1.226166666666667737e+00 1.348033333333333417e+00 1.469900000000000873e+00 1.591766666666666552e+00 1.569550000000001333e+00 1.526749999999999829e+00 1.546150000000002578e+00 1.669216666666667237e+00 1.792283333333337225e+00 1.915350000000000108e+00 1.894249999999999545e+00 1.786650000000001626e+00 1.884979999999998768e+00 1.874819999999999709e+00 1.864660000000000650e+00 1.854499999999998039e+00 1.844339999999998980e+00 1.834179999999999922e+00 1.824020000000000863e+00 1.997295000000001153e+00 2.196775000000002365e+00 2.396255000000000024e+00 2.595734999999997683e+00 2.795215000000002448e+00 2.994695000000000107e+00 3.364968749999999176e+00 3.837718750000000512e+00 4.310468750000001847e+00 4.783218750000003183e+00 5.255968749999997414e+00 5.728718749999998749e+00 6.201468749999996533e+00 6.674218749999997868e+00 7.146968749999999204e+00 7.619718749999996987e+00 8.092468750000001876e+00 8.565218749999999659e+00 9.078875000000000028e+00 9.878875000000004292e+00 1.067887500000000145e+01 1.147887500000000571e+01 1.227887500000000287e+01 1.307887500000000003e+01 1.387887500000000429e+01 1.467887500000000145e+01 1.547887500000000571e+01 1.627887500000000287e+01 1.707887500000000003e+01 1.787887500000000429e+01 0.000000000000000000e+00
0.000000000000000000e+00 4.729999999999999760e-01 6.354000000000001869e-01 6.630000000000000338e-01 7.164000000000001478e-01 8.409999999999997478e-01 8.810000000000002274e-01 9.233999999999999986e-01 9.500000000000001776e-01 1.036000000000000476e+00 1.155999999999999694e+00 1.151999999999999247e+00 1.145500000000000185e+00 1.226000000000000867e+00 1.347599999999999909e+00 1.469200000000000728e+00 1.590800000000001546e+00 1.568900000000001071e+00 1.526500000000000412e+00 1.540100000000002467e+00 1.647033333333332905e+00 1.753966666666670449e+00 1.860900000000000887e+00 1.843250000000001165e+00 1.750849999999999795e+00 1.849440000000001305e+00 1.844960000000003930e+00 1.840479999999999450e+00 1.836000000000002075e+00 1.831519999999997594e+00 1.827040000000003772e+00 1.822559999999999292e+00 1.985660000000002867e+00 2.172700000000002518e+00 2.359740000000002169e+00 2.546779999999998267e+00 2.733820000000001471e+00 2.920860000000001122e+00 3.282875000000000654e+00 3.749875000000002956e+00 4.216875000000001705e+00 4.683875000000000455e+00 5.150874999999999204e+00 5.617874999999997954e+00 6.084874999999996703e+00 6.551874999999999005e+00 7.018875000000001307e+00 7.485875000000000057e+00 7.952875000000002359e+00 8.419874999999997556e+00 8.928499999999999659e+00 9.728500000000003922e+00 1.052850000000000108e+01 1.132850000000000534e+01 1.212850000000000250e+01 1.292849999999999966e+01 1.372850000000000392e+01 1.452850000000000108e+01 1.532850000000000534e+01 1.612850000000000250e+01 1.692849999999999966e+01 1.772850000000000392e+01 0.000000000000000000e+00
0.000000000000000000e+00 4.730000000000000315e-01 6.334500000000000686e-01 6.629999999999998117e-01 7.153333333333331545e-01 8.379166666666666430e-01 8.803833333333335176e-01 9.224166666666668846e-01 9.510833333333339468e-01 1.032500000000000639e+00 1.150166666666667226e+00 1.157166666666666899e+00 1.147875000000000867e+00 1.225916666666668320e+00 1.347383333333334932e+00 1.468849999999999767e+00 1.590316666666668155e+00 1.568575000000000941e+00 1.526375000000001592e+00 1.537425000000002484e+00 1.637225000000000819e+00 1.737025000000002706e+00 1.836825000000002817e+00 1.820687500000001791e+00 1.734987500000002569e+00 1.833923333333338235e+00 1.831976666666665921e+00 1.830030000000000712e+00 1.828083333333331950e+00 1.826136666666666741e+00 1.824190000000001532e+00 1.822243333333336324e+00 1.980806666666669713e+00 2.162300000000005440e+00 2.343793333333337614e+00 2.525286666666666235e+00 2.706780000000005515e+00 2.888273333333337689e+00 3.246614583333336412e+00 3.711064583333335776e+00 4.175514583333338692e+00 4.639964583333334502e+00 5.104414583333330313e+00 5.568864583333333229e+00 6.033314583333336145e+00 6.497764583333335509e+00 6.962214583333334872e+00 7.426664583333334235e+00 7.891114583333337151e+00 8.355564583333332962e+00 8.861958333333333826e+00 9.661958333333338089e+00 1.046195833333333525e+01 1.126195833333333951e+01 1.206195833333333667e+01 1.286195833333333383e+01 1.366195833333333809e+01 1.446195833333333525e+01 1.526195833333333951e+01 1.606195833333333667e+01 1.686195833333333383e+01 1.766195833333333809e+01 0.000000000000000000e+00
