0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.195445334279033114e-02 3.108157869125488179e-02 5.020870403971938734e-02 6.933582938818393104e-02 7.195298809852079813e-02 7.221158014626799515e-02 7.236459423917399048e-02 7.234164507401133482e-02 7.231869590884865140e-02 7.229574674368599574e-02 7.228831836738749961e-02 7.229020246440749642e-02 7.875805599151200487e-02 8.004225459760799799e-02 8.132645320370400499e-02 8.261065180980001199e-02 8.389485041589601899e-02 8.517904902199199824e-02 8.646324762808800524e-02 9.120044213257103016e-02 9.643092176539502791e-02 1.016614013982190257e-01 1.068918810310430234e-01 1.121223606638670073e-01 1.173528402966910050e-01 1.199281067338024975e-01 1.209102452534864952e-01 1.218923837731705068e-01 1.228745222928545044e-01 1.238566608125385160e-01 1.248387993322224998e-01 1.258209378519064836e-01 1.268030763715905229e-01 1.277852148912745067e-01 1.287673534109585183e-01 1.297494919306425021e-01 1.307316304503264859e-01 1.315910016550499995e-01 1.315910016550499995e-01 1.315910016550499995e-01 1.315910016550499995e-01 1.315910016550499995e-01 1.315910016550499995e-01 1.315910016550499995e-01 1.315910016550499995e-01 1.315910016550499995e-01 1.315910016550499995e-01 1.315910016550499995e-01 1.315910016550499995e-01 0.000000000000000000e+00
4.270000000000000791e-04 4.270000000000000791e-04 1.036510157399999970e-03 1.767403212000000527e-03 2.461983506480000354e-03 3.220876207299999770e-03 3.976949305780000735e-03 4.716596660582000541e-03 5.429180956600000198e-03 6.117685715400000834e-03 6.978399999999999187e-03 7.766400000000000560e-03 8.554500000000001339e-03 2.186383483333333155e-02 4.268597056666668943e-02 6.350810629999999180e-02 8.433024203333334967e-02 8.685978899999999281e-02 8.677610899999999017e-02 8.712219569999998803e-02 8.818456023333333393e-02 8.924692476666666596e-02 9.030928930000001187e-02 9.108051650000001387e-02 9.167706130000000120e-02 9.755842388000002252e-02 1.039755789200000335e-01 1.103927339600000307e-01 1.168098890000000556e-01 1.232270440400000527e-01 1.296441990800000221e-01 1.360613541200000332e-01 1.412669971800000202e-01 1.462995671000000275e-01 1.513321370200000349e-01 1.563647069400000422e-01 1.613972768600000496e-01 1.664298467800000569e-01 1.681316347750000384e-01 1.678349536150000321e-01 1.675382724550000257e-01 1.672415912950000194e-01 1.669449101350000686e-01 1.666482289750000345e-01 1.663515478150000282e-01 1.660548666550000219e-01 1.657581854949999878e-01 1.654615043350000092e-01 1.651648231750000029e-01 1.648681420150000243e-01 1.646085459999999945e-01 1.646085459999999945e-01 1.646085459999999945e-01 1.646085459999999945e-01 1.646085459999999945e-01 1.646085459999999945e-01 1.646085459999999945e-01 1.646085459999999945e-01 1.646085459999999945e-01 1.646085459999999945e-01 1.646085459999999945e-01 1.646085459999999945e-01 0.000000000000000000e+00
8.540000000000000499e-04 8.540000000000000499e-04 2.118193118333333569e-03 3.616483641333333859e-03 5.044219334986666838e-03 6.467155375533334069e-03 7.975602337186665780e-03 9.469371673054664817e-03 1.093502690439999980e-02 1.231552403826666545e-02 1.383699996799999700e-02 1.553279999999999939e-02 1.710899999999999921e-02 3.110310883333333026e-02 5.254808296666668710e-02 7.399305709999998149e-02 9.543803123333334526e-02 9.910958221666665846e-02 1.002420727499999942e-01 1.016482766666666482e-01 1.035106695555555456e-01 1.053730624444444430e-01 1.072354553333333405e-01 1.088677799999999973e-01 1.103620637333333349e-01 1.077919920366666728e-01 1.145929243300000261e-01 1.213938566233333516e-01 1.281947889166667187e-01 1.349957212100000303e-01 1.417966535033333420e-01 1.485975857966667091e-01 1.548686614200000533e-01 1.610640432333333427e-01 1.672594250466667154e-01 1.734548068600000326e-01 1.796501886733333775e-01 1.858455704866667224e-01 1.887014601166667194e-01 1.895536544366666909e-01 1.904058487566667179e-01 1.912580430766667172e-01 1.921102373966666887e-01 1.929624317166666603e-01 1.938146260366666596e-01 1.946668203566666866e-01 1.955190146766666581e-01 1.963712089966666852e-01 1.972234033166666567e-01 1.980755976366666837e-01 1.988212676666666623e-01 1.988212676666666623e-01 1.988212676666666623e-01 1.988212676666666623e-01 1.988212676666666623e-01 1.988212676666666623e-01 1.988212676666666623e-01 1.988212676666666623e-01 1.988212676666666623e-01 1.988212676666666623e-01 1.988212676666666623e-01 1.988212676666666623e-01 0.000000000000000000e+00
1.281000000000000021e-03 1.281000000000000021e-03 3.199876079266666951e-03 5.465564070666666975e-03 7.626455163493333321e-03 9.713434543766667068e-03 1.197425536859333429e-02 1.422214668552733083e-02 1.644087285220000028e-02 1.851336236113333006e-02 2.069559993599999828e-02 2.329919999999999908e-02 2.566350000000000228e-02 4.034238283333332897e-02 6.241019536666668477e-02 8.447800789999998505e-02 1.065458204333333408e-01 1.113593754333333241e-01 1.137080364999999982e-01 1.161743576333333222e-01 1.188367788777777850e-01 1.214992001222222062e-01 1.241616213666666690e-01 1.266550435000000085e-01 1.290470661666666685e-01 1.180255601933333370e-01 1.252102697399999909e-01 1.323949792866666586e-01 1.395796888333333818e-01 1.467643983800000496e-01 1.539491079266666618e-01 1.611338174733333295e-01 1.684703256600000310e-01 1.758285193666667134e-01 1.831867130733333959e-01 1.905449067800000229e-01 1.979031004866667054e-01 2.052612941933333601e-01 2.092712854583333726e-01 2.112723552583333497e-01 2.132734250583333546e-01 2.152744948583333873e-01 2.172755646583333644e-01 2.192766344583333415e-01 2.212777042583333464e-01 2.232787740583333513e-01 2.252798438583333285e-01 2.272809136583333611e-01 2.292819834583333660e-01 2.312830532583333432e-01 2.330339893333333023e-01 2.330339893333333023e-01 2.330339893333333023e-01 2.330339893333333023e-01 2.330339893333333023e-01 2.330339893333333023e-01 2.330339893333333023e-01 2.330339893333333023e-01 2.330339893333333023e-01 2.330339893333333023e-01 2.330339893333333023e-01 2.330339893333333023e-01 0.000000000000000000e+00
1.708000000000000317e-03 1.708000000000000317e-03 4.281559040200001200e-03 7.314644500000001826e-03 1.020869099200000067e-02 1.295971371200000007e-02 1.597290839999999934e-02 1.897492169799999684e-02 2.194671880000000075e-02 2.471120068399999814e-02 2.755419990399999783e-02 3.106560000000000224e-02 3.421800000000000536e-02 4.958165683333333462e-02 7.227230776666668244e-02 9.496295869999998862e-02 1.176536096333333503e-01 1.236091686500000036e-01 1.271740002500000022e-01 1.307004385999999962e-01 1.341628881999999967e-01 1.376253377999999972e-01 1.410877873999999976e-01 1.444423069999999920e-01 1.477320685999999883e-01 1.282591283500000012e-01 1.358276151500000251e-01 1.433961019500000211e-01 1.509645887500000727e-01 1.585330755500000688e-01 1.661015623500000093e-01 1.736700491500000332e-01 1.820719899000000641e-01 1.905929955000000287e-01 1.991140011000000487e-01 2.076350067000000132e-01 2.161560123000000333e-01 2.246770179000000534e-01 2.298411108000000258e-01 2.329910560800000363e-01 2.361410013600000191e-01 2.392909466400000573e-01 2.424408919200000401e-01 2.455908372000000228e-01 2.487407824800000333e-01 2.518907277599999883e-01 2.550406730400000543e-01 2.581906183200000093e-01 2.613405636000000198e-01 2.644905088800000303e-01 2.672467110000000257e-01 2.672467110000000257e-01 2.672467110000000257e-01 2.672467110000000257e-01 2.672467110000000257e-01 2.672467110000000257e-01 2.672467110000000257e-01 2.672467110000000257e-01 2.672467110000000257e-01 2.672467110000000257e-01 2.672467110000000257e-01 2.672467110000000257e-01 0.000000000000000000e+00
2.135000000000000613e-03 2.135000000000000613e-03 5.340360295110001265e-03 9.159811175000000943e-03 1.282242412199999931e-02 1.623437884899999947e-02 2.000802446499999956e-02 2.377590650850000195e-02 2.755359195000000108e-02 3.105694214799999825e-02 3.454886826300000019e-02 3.879419227500000011e-02 4.277250000000000496e-02 5.908063916666666388e-02 8.280966183333335340e-02 1.065386844999999943e-01 1.302677071666666631e-01 1.371565611499999948e-01 1.416396767499999987e-01 1.460211040499999890e-01 1.502330508500000217e-01 1.544449976499999710e-01 1.586569444500000037e-01 1.628673077499999955e-01 1.670767209500000072e-01 1.479809214125000216e-01 1.565368377125000432e-01 1.650927540125000093e-01 1.736486703125000586e-01 1.822045866125000524e-01 1.907605029125000184e-01 1.993164192125000400e-01 2.078786923000000286e-01 2.164418735000000482e-01 2.250050547000000400e-01 2.335682359000000319e-01 2.421314171000000515e-01 2.506945983000000711e-01 2.562007370000000117e-01 2.598726502000000549e-01 2.635445633999999870e-01 2.672164766000000302e-01 2.708883898000000734e-01 2.745603030000000055e-01 2.782322162000000487e-01 2.819041294000000364e-01 2.855760426000000241e-01 2.892479558000000672e-01 2.929198690000000549e-01 2.965917822000000426e-01 2.998047062500000526e-01 2.998047062500000526e-01 2.998047062500000526e-01 2.998047062500000526e-01 2.998047062500000526e-01 2.998047062500000526e-01 2.998047062500000526e-01 2.998047062500000526e-01 2.998047062500000526e-01 2.998047062500000526e-01 2.998047062500000526e-01 2.998047062500000526e-01 0.000000000000000000e+00
2.562000000000000475e-03 2.562000000000000475e-03 6.399161550020002198e-03 1.100497785000000180e-02 1.543615725200000142e-02 1.950904398599999715e-02 2.404314052999999979e-02 2.857689131900000012e-02 3.316046510000000141e-02 3.740268361199999836e-02 4.154353662199999908e-02 4.652278455000000146e-02 5.132700000000001150e-02 6.857962149999999313e-02 9.334701590000002436e-02 1.181144102999999723e-01 1.428818047000000035e-01 1.507039536499999999e-01 1.561053532499999952e-01 1.613417695000000096e-01 1.663032134999999911e-01 1.712646575000000004e-01 1.762261015000000097e-01 1.812923085000000267e-01 1.864213733000000262e-01 1.677027144750000143e-01 1.772460602750000058e-01 1.867894060750000251e-01 1.963327518750000722e-01 2.058760976750000637e-01 2.154194434750000275e-01 2.249627892750000191e-01 2.336853947000000209e-01 2.422907515000000123e-01 2.508961083000000869e-01 2.595014651000000505e-01 2.681068219000000696e-01 2.767121787000000888e-01 2.825603632000000531e-01 2.867542443200000735e-01 2.909481254400000383e-01 2.951420065600000586e-01 2.993358876800000790e-01 3.035297688000000438e-01 3.077236499200000086e-01 3.119175310400000289e-01 3.161114121600000493e-01 3.203052932800000696e-01 3.244991744000000899e-01 3.286930555200000548e-01 3.323627015000000240e-01 3.323627015000000240e-01 3.323627015000000240e-01 3.323627015000000240e-01 3.323627015000000240e-01 3.323627015000000240e-01 3.323627015000000240e-01 3.323627015000000240e-01 3.323627015000000240e-01 3.323627015000000240e-01 3.323627015000000240e-01 3.323627015000000240e-01 0.000000000000000000e+00
2.989000000000000337e-03 2.989000000000000337e-03 7.457962804930002264e-03 1.285014452500000265e-02 1.804989038200000354e-02 2.278370912299999829e-02 2.807825659500000001e-02 3.337787612950000177e-02 3.876733825000000522e-02 4.374842507599999847e-02 4.853820498099999797e-02 5.425137682500000280e-02 5.988150000000000417e-02 7.807860383333331544e-02 1.038843699666666814e-01 1.296901360999999642e-01 1.554959022333333440e-01 1.642513461500000049e-01 1.705710297499999917e-01 1.766624349500000024e-01 1.823733761500000161e-01 1.880843173499999743e-01 1.937952585500000158e-01 1.997173092500000302e-01 2.057660256500000451e-01 1.874245075375000069e-01 1.979552828375000240e-01 2.084860581375000410e-01 2.190168334375000581e-01 2.295476087375000751e-01 2.400783840375000089e-01 2.506091593374999982e-01 2.594920971000000409e-01 2.681396295000000318e-01 2.767871619000000782e-01 2.854346943000000136e-01 2.940822267000000600e-01 3.027297591000000510e-01 3.089199894000000945e-01 3.136358384400000365e-01 3.183516874800000340e-01 3.230675365200000870e-01 3.277833855600000290e-01 3.324992346000000265e-01 3.372150836400000795e-01 3.419309326800000770e-01 3.466467817200000745e-01 3.513626307600000720e-01 3.560784798000000695e-01 3.607943288400000670e-01 3.649206967499999954e-01 3.649206967499999954e-01 3.649206967499999954e-01 3.649206967499999954e-01 3.649206967499999954e-01 3.649206967499999954e-01 3.649206967499999954e-01 3.649206967499999954e-01 3.649206967499999954e-01 3.649206967499999954e-01 3.649206967499999954e-01 3.649206967499999954e-01 0.000000000000000000e+00
3.416000000000000633e-03 3.416000000000000633e-03 8.516764059840002329e-03 1.469531120000000350e-02 2.066362351200000391e-02 2.605837425999999943e-02 3.211337266000000024e-02 3.817886094000000341e-02 4.437421140000000208e-02 5.009416653999999858e-02 5.553287333999999686e-02 6.197996910000000415e-02 6.843600000000001071e-02 8.757758616666666551e-02 1.144217240333333385e-01 1.412658618999999560e-01 1.681099997666666845e-01 1.777987386500000100e-01 1.850367062499999882e-01 1.919831003999999952e-01 1.984435388000000133e-01 2.049039772000000037e-01 2.113644156000000218e-01 2.181423100000000337e-01 2.251106780000000362e-01 2.071463005999999996e-01 2.186645054000000421e-01 2.301827102000000291e-01 2.417009150000000717e-01 2.532191198000000587e-01 2.647373245999999902e-01 2.762555293999999773e-01 2.852987995000000332e-01 2.939885075000000514e-01 3.026782155000000141e-01 3.113679234999999768e-01 3.200576314999999950e-01 3.287473395000000131e-01 3.352796156000000805e-01 3.405174325600001106e-01 3.457552495200000853e-01 3.509930664800000599e-01 3.562308834400000901e-01 3.614687004000000647e-01 3.667065173600000394e-01 3.719443343200000696e-01 3.771821512800000997e-01 3.824199682400000189e-01 3.876577852000000490e-01 3.928956021600000792e-01 3.974786920000000223e-01 3.974786920000000223e-01 3.974786920000000223e-01 3.974786920000000223e-01 3.974786920000000223e-01 3.974786920000000223e-01 3.974786920000000223e-01 3.974786920000000223e-01 3.974786920000000223e-01 3.974786920000000223e-01 3.974786920000000223e-01 3.974786920000000223e-01 0.000000000000000000e+00
3.843000000000000929e-03 3.843000000000000929e-03 9.620367144226735917e-03 1.653236122250000342e-02 2.326882849600000330e-02 2.937996828233332969e-02 3.614732790233333992e-02 4.297607079500000843e-02 4.990293650000000858e-02 5.642769664000000379e-02 6.259147059833333748e-02 6.962084830500001043e-02 7.694178522500001727e-02 9.695209690277777070e-02 1.246354519472222255e-01 1.523188069916666387e-01 1.800021620361111074e-01 1.905592683041666680e-01 1.986697676041666583e-01 2.064735627833333420e-01 2.137661844277777834e-01 2.210588060722222248e-01 2.283514277166666939e-01 2.359396208333333633e-01 2.437051568333333529e-01 2.262928493000000429e-01 2.386554903666666949e-01 2.510181314333333469e-01 2.633807725000000821e-01 2.757434135666667618e-01 2.881060546333333305e-01 3.004686957000000103e-01 3.100116800666666839e-01 3.191518563333333725e-01 3.282920326000000610e-01 3.374322088666666941e-01 3.465723851333333827e-01 3.557125614000000713e-01 3.626994851895833927e-01 3.683944574929167715e-01 3.740894297962500392e-01 3.797844020995834180e-01 3.854793744029167413e-01 3.911743467062500645e-01 3.968693190095834433e-01 4.025642913129167111e-01 4.082592636162500899e-01 4.139542359195834131e-01 4.196492082229167364e-01 4.253441805262501152e-01 4.303272812916666412e-01 4.303272812916666412e-01 4.303272812916666412e-01 4.303272812916666412e-01 4.303272812916666412e-01 4.303272812916666412e-01 4.303272812916666412e-01 4.303272812916666412e-01 4.303272812916666412e-01 4.303272812916666412e-01 4.303272812916666412e-01 4.303272812916666412e-01 0.000000000000000000e+00
